version,run_id,unique_run_id,agent,task,task_domain,task_id_x,submission_path,submission_csv_path,log_path,domain_agent_x,task_id_y,json_task_id,timestamp_report,grading_output_path,json_filename,score,gold_threshold,silver_threshold,bronze_threshold,median_threshold,any_medal,gold_medal,silver_medal,bronze_medal,above_median,submission_exists,valid_submission,is_lower_better,created_at,leaderboard_percentile,leaderboard_size,beats_human,human_percentile,domain_agent_y,agent_task,rank
v1,2025-08-20T16-37-54-GMT_run-group_aide,2025-08-20T16-37-54-GMT_run-group_aide_aide_polaris-pkis2-egfr-wt-c-1,aide,polarishub-polaris-pkis2-egfr-wt-c-1,polarishub,polaris-pkis2-egfr-wt-c-1,analysis_output/v1/runs/aide/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T16-37-54-GMT_run-group_aide/submission.jsonl,analysis_output/v1/runs/aide/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T16-37-54-GMT_run-group_aide/polarishub/polaris-pkis2-egfr-wt-c-1_cac7465b-0931-43db-9852-9dba813174ba/submission/submission.csv,analysis_output/v1/runs/aide/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T16-37-54-GMT_run-group_aide/polarishub/polaris-pkis2-egfr-wt-c-1_cac7465b-0931-43db-9852-9dba813174ba/run.log,polarishub_aide,polaris-pkis2-egfr-wt-c-1,polarishub/polaris-pkis2-egfr-wt-c-1,2025-08-20T21-26-38-GMT_individual_reports,analysis_output/v1/grades/aide/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T21-26-38-GMT_individual_reports/polarishub_polaris-pkis2-egfr-wt-c-1.json,polarishub_polaris-pkis2-egfr-wt-c-1.json,0.67674,0.866,0.832,0.775,0.381,False,False,False,False,True,True,True,False,2025-08-20T21:26:41.051611,60.0,10,,,polarishub_aide,aide_polarishub-polaris-pkis2-egfr-wt-c-1,3.0
v1,2025-08-20T04-23-42-GMT_run-group_aide,2025-08-20T04-23-42-GMT_run-group_aide_aide_polaris-pkis2-egfr-wt-c-1,aide,polarishub-polaris-pkis2-egfr-wt-c-1,polarishub,polaris-pkis2-egfr-wt-c-1,analysis_output/v1/runs/aide/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T04-23-42-GMT_run-group_aide/submission.jsonl,analysis_output/v1/runs/aide/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T04-23-42-GMT_run-group_aide/polarishub/polaris-pkis2-egfr-wt-c-1_f200d43a-5501-44cb-ac18-81b2583dd243/submission/submission.csv,analysis_output/v1/runs/aide/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T04-23-42-GMT_run-group_aide/polarishub/polaris-pkis2-egfr-wt-c-1_f200d43a-5501-44cb-ac18-81b2583dd243/run.log,polarishub_aide,polaris-pkis2-egfr-wt-c-1,polarishub/polaris-pkis2-egfr-wt-c-1,2025-08-20T04-25-54-GMT_individual_reports,analysis_output/v1/grades/aide/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T04-25-54-GMT_individual_reports/polarishub_polaris-pkis2-egfr-wt-c-1.json,polarishub_polaris-pkis2-egfr-wt-c-1.json,0.75481,0.866,0.832,0.775,0.381,False,False,False,False,True,True,True,False,2025-08-20T04:25:57.482571,60.0,10,,,polarishub_aide,aide_polarishub-polaris-pkis2-egfr-wt-c-1,3.0
v1,2025-08-20T03-56-04-GMT_run-group_aide,2025-08-20T03-56-04-GMT_run-group_aide_aide_polaris-pkis2-egfr-wt-c-1,aide,polarishub-polaris-pkis2-egfr-wt-c-1,polarishub,polaris-pkis2-egfr-wt-c-1,analysis_output/v1/runs/aide/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T03-56-04-GMT_run-group_aide/submission.jsonl,analysis_output/v1/runs/aide/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T03-56-04-GMT_run-group_aide/polarishub/polaris-pkis2-egfr-wt-c-1_1cd882a6-ff4d-46db-8ff6-583b7ba9027a/submission/submission.csv,analysis_output/v1/runs/aide/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T03-56-04-GMT_run-group_aide/polarishub/polaris-pkis2-egfr-wt-c-1_1cd882a6-ff4d-46db-8ff6-583b7ba9027a/run.log,polarishub_aide,polaris-pkis2-egfr-wt-c-1,polarishub/polaris-pkis2-egfr-wt-c-1,2025-08-20T08-49-57-GMT_individual_reports,analysis_output/v1/grades/aide/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T08-49-57-GMT_individual_reports/polarishub_polaris-pkis2-egfr-wt-c-1.json,polarishub_polaris-pkis2-egfr-wt-c-1.json,0.52145,0.866,0.832,0.775,0.381,False,False,False,False,True,True,True,False,2025-08-20T08:50:00.381628,60.0,10,,,polarishub_aide,aide_polarishub-polaris-pkis2-egfr-wt-c-1,3.0
v1,2025-08-20T03-56-04-GMT_run-group_biomni,2025-08-20T03-56-04-GMT_run-group_biomni_biomni_PSAE-PICP2-Tsuboyama-2023-1PSE,biomni,proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE,proteingym-dms,PSAE-PICP2-Tsuboyama-2023-1PSE,analysis_output/v1/runs/biomni/proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE/2025-08-20T03-56-04-GMT_run-group_biomni/submission.jsonl,analysis_output/v1/runs/biomni/proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE/2025-08-20T03-56-04-GMT_run-group_biomni/proteingym-dms/PSAE_PICP2_Tsuboyama_2023_1PSE_c32fe92b-89ce-42f0-8c0c-ee52613cc0a2/submission/submission.csv,analysis_output/v1/runs/biomni/proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE/2025-08-20T03-56-04-GMT_run-group_biomni/proteingym-dms/PSAE_PICP2_Tsuboyama_2023_1PSE_c32fe92b-89ce-42f0-8c0c-ee52613cc0a2/run.log,proteingym-dms_biomni,PSAE_PICP2_Tsuboyama_2023_1PSE,proteingym-dms/PSAE_PICP2_Tsuboyama_2023_1PSE,2025-08-20T04-04-23-GMT_individual_reports,analysis_output/v1/grades/biomni/proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE/2025-08-20T04-04-23-GMT_individual_reports/proteingym-dms_PSAE_PICP2_Tsuboyama_2023_1PSE.json,proteingym-dms_PSAE_PICP2_Tsuboyama_2023_1PSE.json,0.40651,0.784,0.723,0.623,0.485,False,False,False,False,False,True,True,False,2025-08-20T04:04:23.576931,36.4,11,,,proteingym-dms_biomni,biomni_proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE,2.0
v1,2025-08-20T16-37-52-GMT_run-group_biomni,2025-08-20T16-37-52-GMT_run-group_biomni_biomni_PSAE-PICP2-Tsuboyama-2023-1PSE,biomni,proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE,proteingym-dms,PSAE-PICP2-Tsuboyama-2023-1PSE,analysis_output/v1/runs/biomni/proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE/2025-08-20T16-37-52-GMT_run-group_biomni/submission.jsonl,analysis_output/v1/runs/biomni/proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE/2025-08-20T16-37-52-GMT_run-group_biomni/proteingym-dms/PSAE_PICP2_Tsuboyama_2023_1PSE_0f2e74e3-70e8-407b-86c9-32997d19fa64/submission/submission.csv,analysis_output/v1/runs/biomni/proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE/2025-08-20T16-37-52-GMT_run-group_biomni/proteingym-dms/PSAE_PICP2_Tsuboyama_2023_1PSE_0f2e74e3-70e8-407b-86c9-32997d19fa64/run.log,proteingym-dms_biomni,PSAE_PICP2_Tsuboyama_2023_1PSE,proteingym-dms/PSAE_PICP2_Tsuboyama_2023_1PSE,2025-08-20T16-44-51-GMT_individual_reports,analysis_output/v1/grades/biomni/proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE/2025-08-20T16-44-51-GMT_individual_reports/proteingym-dms_PSAE_PICP2_Tsuboyama_2023_1PSE.json,proteingym-dms_PSAE_PICP2_Tsuboyama_2023_1PSE.json,0.17183,0.784,0.723,0.623,0.485,False,False,False,False,False,True,True,False,2025-08-20T16:44:51.202585,0.0,11,,,proteingym-dms_biomni,biomni_proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE,2.0
v1,2025-08-20T02-02-58-GMT_run-group_biomni,2025-08-20T02-02-58-GMT_run-group_biomni_biomni_PSAE-PICP2-Tsuboyama-2023-1PSE,biomni,proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE,proteingym-dms,PSAE-PICP2-Tsuboyama-2023-1PSE,analysis_output/v1/runs/biomni/proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE/2025-08-20T02-02-58-GMT_run-group_biomni/submission.jsonl,analysis_output/v1/runs/biomni/proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE/2025-08-20T02-02-58-GMT_run-group_biomni/proteingym-dms/PSAE_PICP2_Tsuboyama_2023_1PSE_d9af3cf6-6419-4860-9b5e-355e0b4af65f/submission/submission.csv,analysis_output/v1/runs/biomni/proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE/2025-08-20T02-02-58-GMT_run-group_biomni/proteingym-dms/PSAE_PICP2_Tsuboyama_2023_1PSE_d9af3cf6-6419-4860-9b5e-355e0b4af65f/run.log,proteingym-dms_biomni,PSAE_PICP2_Tsuboyama_2023_1PSE,proteingym-dms/PSAE_PICP2_Tsuboyama_2023_1PSE,2025-08-20T02-10-13-GMT_individual_reports,analysis_output/v1/grades/biomni/proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE/2025-08-20T02-10-13-GMT_individual_reports/proteingym-dms_PSAE_PICP2_Tsuboyama_2023_1PSE.json,proteingym-dms_PSAE_PICP2_Tsuboyama_2023_1PSE.json,0.41988,0.784,0.723,0.623,0.485,False,False,False,False,False,True,True,False,2025-08-20T02:10:13.985715,36.4,11,,,proteingym-dms_biomni,biomni_proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE,2.0
v1,2025-08-20T04-23-37-GMT_run-group_biomni,2025-08-20T04-23-37-GMT_run-group_biomni_biomni_PSAE-PICP2-Tsuboyama-2023-1PSE,biomni,proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE,proteingym-dms,PSAE-PICP2-Tsuboyama-2023-1PSE,analysis_output/v1/runs/biomni/proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE/2025-08-20T04-23-37-GMT_run-group_biomni/submission.jsonl,analysis_output/v1/runs/biomni/proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE/2025-08-20T04-23-37-GMT_run-group_biomni/proteingym-dms/PSAE_PICP2_Tsuboyama_2023_1PSE_84cdb181-aa21-4f53-b1c3-262f2dc9e0b4/submission/submission.csv,analysis_output/v1/runs/biomni/proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE/2025-08-20T04-23-37-GMT_run-group_biomni/proteingym-dms/PSAE_PICP2_Tsuboyama_2023_1PSE_84cdb181-aa21-4f53-b1c3-262f2dc9e0b4/run.log,proteingym-dms_biomni,PSAE_PICP2_Tsuboyama_2023_1PSE,proteingym-dms/PSAE_PICP2_Tsuboyama_2023_1PSE,2025-08-20T04-31-24-GMT_individual_reports,analysis_output/v1/grades/biomni/proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE/2025-08-20T04-31-24-GMT_individual_reports/proteingym-dms_PSAE_PICP2_Tsuboyama_2023_1PSE.json,proteingym-dms_PSAE_PICP2_Tsuboyama_2023_1PSE.json,0.40133,0.784,0.723,0.623,0.485,False,False,False,False,False,True,True,False,2025-08-20T04:31:24.974901,36.4,11,,,proteingym-dms_biomni,biomni_proteingym-dms-PSAE-PICP2-Tsuboyama-2023-1PSE,2.0
v1,2025-08-20T03-56-04-GMT_run-group_biomni,2025-08-20T03-56-04-GMT_run-group_biomni_biomni_CSN4-MOUSE-Tsuboyama-2023-1UFM-indels,biomni,proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels,proteingym-dms,CSN4-MOUSE-Tsuboyama-2023-1UFM-indels,analysis_output/v1/runs/biomni/proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels/2025-08-20T03-56-04-GMT_run-group_biomni/submission.jsonl,analysis_output/v1/runs/biomni/proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels/2025-08-20T03-56-04-GMT_run-group_biomni/proteingym-dms/CSN4_MOUSE_Tsuboyama_2023_1UFM_indels_a4abc43d-8f68-484d-866b-b2346b56fe92/submission/submission.csv,analysis_output/v1/runs/biomni/proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels/2025-08-20T03-56-04-GMT_run-group_biomni/proteingym-dms/CSN4_MOUSE_Tsuboyama_2023_1UFM_indels_a4abc43d-8f68-484d-866b-b2346b56fe92/run.log,proteingym-dms_biomni,CSN4_MOUSE_Tsuboyama_2023_1UFM_indels,proteingym-dms/CSN4_MOUSE_Tsuboyama_2023_1UFM_indels,2025-08-20T04-03-07-GMT_individual_reports,analysis_output/v1/grades/biomni/proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels/2025-08-20T04-03-07-GMT_individual_reports/proteingym-dms_CSN4_MOUSE_Tsuboyama_2023_1UFM_indels.json,proteingym-dms_CSN4_MOUSE_Tsuboyama_2023_1UFM_indels.json,0.65241,0.906,0.906,0.906,0.857,False,False,False,False,False,True,True,False,2025-08-20T04:03:07.849269,0.0,3,,,proteingym-dms_biomni,biomni_proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels,4.0
v1,2025-08-20T02-02-59-GMT_run-group_biomni,2025-08-20T02-02-59-GMT_run-group_biomni_biomni_CSN4-MOUSE-Tsuboyama-2023-1UFM-indels,biomni,proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels,proteingym-dms,CSN4-MOUSE-Tsuboyama-2023-1UFM-indels,analysis_output/v1/runs/biomni/proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels/2025-08-20T02-02-59-GMT_run-group_biomni/submission.jsonl,analysis_output/v1/runs/biomni/proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels/2025-08-20T02-02-59-GMT_run-group_biomni/proteingym-dms/CSN4_MOUSE_Tsuboyama_2023_1UFM_indels_94ebc9ed-e387-4516-9221-c8620b863b00/submission/submission.csv,analysis_output/v1/runs/biomni/proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels/2025-08-20T02-02-59-GMT_run-group_biomni/proteingym-dms/CSN4_MOUSE_Tsuboyama_2023_1UFM_indels_94ebc9ed-e387-4516-9221-c8620b863b00/run.log,proteingym-dms_biomni,CSN4_MOUSE_Tsuboyama_2023_1UFM_indels,proteingym-dms/CSN4_MOUSE_Tsuboyama_2023_1UFM_indels,2025-08-20T02-10-57-GMT_individual_reports,analysis_output/v1/grades/biomni/proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels/2025-08-20T02-10-57-GMT_individual_reports/proteingym-dms_CSN4_MOUSE_Tsuboyama_2023_1UFM_indels.json,proteingym-dms_CSN4_MOUSE_Tsuboyama_2023_1UFM_indels.json,0.66095,0.906,0.906,0.906,0.857,False,False,False,False,False,True,True,False,2025-08-20T02:10:58.244698,0.0,3,,,proteingym-dms_biomni,biomni_proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels,4.0
v1,2025-08-20T16-37-58-GMT_run-group_biomni,2025-08-20T16-37-58-GMT_run-group_biomni_biomni_CSN4-MOUSE-Tsuboyama-2023-1UFM-indels,biomni,proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels,proteingym-dms,CSN4-MOUSE-Tsuboyama-2023-1UFM-indels,analysis_output/v1/runs/biomni/proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels/2025-08-20T16-37-58-GMT_run-group_biomni/submission.jsonl,analysis_output/v1/runs/biomni/proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels/2025-08-20T16-37-58-GMT_run-group_biomni/proteingym-dms/CSN4_MOUSE_Tsuboyama_2023_1UFM_indels_b1d0c228-0fed-4d81-a2f7-e028c3e7f920/submission/submission.csv,analysis_output/v1/runs/biomni/proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels/2025-08-20T16-37-58-GMT_run-group_biomni/proteingym-dms/CSN4_MOUSE_Tsuboyama_2023_1UFM_indels_b1d0c228-0fed-4d81-a2f7-e028c3e7f920/run.log,proteingym-dms_biomni,CSN4_MOUSE_Tsuboyama_2023_1UFM_indels,proteingym-dms/CSN4_MOUSE_Tsuboyama_2023_1UFM_indels,2025-08-20T16-45-21-GMT_individual_reports,analysis_output/v1/grades/biomni/proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels/2025-08-20T16-45-21-GMT_individual_reports/proteingym-dms_CSN4_MOUSE_Tsuboyama_2023_1UFM_indels.json,proteingym-dms_CSN4_MOUSE_Tsuboyama_2023_1UFM_indels.json,0.63317,0.906,0.906,0.906,0.857,False,False,False,False,False,True,True,False,2025-08-20T16:45:21.860876,0.0,3,,,proteingym-dms_biomni,biomni_proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels,4.0
v1,2025-08-20T04-23-37-GMT_run-group_biomni,2025-08-20T04-23-37-GMT_run-group_biomni_biomni_CSN4-MOUSE-Tsuboyama-2023-1UFM-indels,biomni,proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels,proteingym-dms,CSN4-MOUSE-Tsuboyama-2023-1UFM-indels,analysis_output/v1/runs/biomni/proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels/2025-08-20T04-23-37-GMT_run-group_biomni/submission.jsonl,analysis_output/v1/runs/biomni/proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels/2025-08-20T04-23-37-GMT_run-group_biomni/proteingym-dms/CSN4_MOUSE_Tsuboyama_2023_1UFM_indels_156e91dc-ba3f-4fff-940d-b85458ac9205/submission/submission.csv,analysis_output/v1/runs/biomni/proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels/2025-08-20T04-23-37-GMT_run-group_biomni/proteingym-dms/CSN4_MOUSE_Tsuboyama_2023_1UFM_indels_156e91dc-ba3f-4fff-940d-b85458ac9205/run.log,proteingym-dms_biomni,CSN4_MOUSE_Tsuboyama_2023_1UFM_indels,proteingym-dms/CSN4_MOUSE_Tsuboyama_2023_1UFM_indels,2025-08-20T04-30-52-GMT_individual_reports,analysis_output/v1/grades/biomni/proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels/2025-08-20T04-30-52-GMT_individual_reports/proteingym-dms_CSN4_MOUSE_Tsuboyama_2023_1UFM_indels.json,proteingym-dms_CSN4_MOUSE_Tsuboyama_2023_1UFM_indels.json,0.6563,0.906,0.906,0.906,0.857,False,False,False,False,False,True,True,False,2025-08-20T04:30:53.097635,0.0,3,,,proteingym-dms_biomni,biomni_proteingym-dms-CSN4-MOUSE-Tsuboyama-2023-1UFM-indels,4.0
v1,2025-08-20T03-56-04-GMT_run-group_biomni,2025-08-20T03-56-04-GMT_run-group_biomni_biomni_CBX4-HUMAN-Tsuboyama-2023-2K28,biomni,proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28,proteingym-dms,CBX4-HUMAN-Tsuboyama-2023-2K28,analysis_output/v1/runs/biomni/proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28/2025-08-20T03-56-04-GMT_run-group_biomni/submission.jsonl,analysis_output/v1/runs/biomni/proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28/2025-08-20T03-56-04-GMT_run-group_biomni/proteingym-dms/CBX4_HUMAN_Tsuboyama_2023_2K28_f95cbab5-ad89-4ba7-9ffe-6eafbaaf9dfc/submission/submission.csv,analysis_output/v1/runs/biomni/proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28/2025-08-20T03-56-04-GMT_run-group_biomni/proteingym-dms/CBX4_HUMAN_Tsuboyama_2023_2K28_f95cbab5-ad89-4ba7-9ffe-6eafbaaf9dfc/run.log,proteingym-dms_biomni,CBX4_HUMAN_Tsuboyama_2023_2K28,proteingym-dms/CBX4_HUMAN_Tsuboyama_2023_2K28,2025-08-20T04-02-56-GMT_individual_reports,analysis_output/v1/grades/biomni/proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28/2025-08-20T04-02-56-GMT_individual_reports/proteingym-dms_CBX4_HUMAN_Tsuboyama_2023_2K28.json,proteingym-dms_CBX4_HUMAN_Tsuboyama_2023_2K28.json,0.34594,0.848,0.823,0.695,0.642,False,False,False,False,False,True,True,False,2025-08-20T04:02:56.840052,9.1,11,,,proteingym-dms_biomni,biomni_proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28,2.0
v1,2025-08-20T16-37-44-GMT_run-group_biomni,2025-08-20T16-37-44-GMT_run-group_biomni_biomni_CBX4-HUMAN-Tsuboyama-2023-2K28,biomni,proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28,proteingym-dms,CBX4-HUMAN-Tsuboyama-2023-2K28,analysis_output/v1/runs/biomni/proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28/2025-08-20T16-37-44-GMT_run-group_biomni/submission.jsonl,analysis_output/v1/runs/biomni/proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28/2025-08-20T16-37-44-GMT_run-group_biomni/proteingym-dms/CBX4_HUMAN_Tsuboyama_2023_2K28_1754ca48-a46c-4615-8d2a-feb41090e90b/submission/submission.csv,analysis_output/v1/runs/biomni/proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28/2025-08-20T16-37-44-GMT_run-group_biomni/proteingym-dms/CBX4_HUMAN_Tsuboyama_2023_2K28_1754ca48-a46c-4615-8d2a-feb41090e90b/run.log,proteingym-dms_biomni,CBX4_HUMAN_Tsuboyama_2023_2K28,proteingym-dms/CBX4_HUMAN_Tsuboyama_2023_2K28,2025-08-20T16-45-53-GMT_individual_reports,analysis_output/v1/grades/biomni/proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28/2025-08-20T16-45-53-GMT_individual_reports/proteingym-dms_CBX4_HUMAN_Tsuboyama_2023_2K28.json,proteingym-dms_CBX4_HUMAN_Tsuboyama_2023_2K28.json,0.39301,0.848,0.823,0.695,0.642,False,False,False,False,False,True,True,False,2025-08-20T16:45:53.254212,9.1,11,,,proteingym-dms_biomni,biomni_proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28,2.0
v1,2025-08-20T02-03-03-GMT_run-group_biomni,2025-08-20T02-03-03-GMT_run-group_biomni_biomni_CBX4-HUMAN-Tsuboyama-2023-2K28,biomni,proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28,proteingym-dms,CBX4-HUMAN-Tsuboyama-2023-2K28,analysis_output/v1/runs/biomni/proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28/2025-08-20T02-03-03-GMT_run-group_biomni/submission.jsonl,analysis_output/v1/runs/biomni/proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28/2025-08-20T02-03-03-GMT_run-group_biomni/proteingym-dms/CBX4_HUMAN_Tsuboyama_2023_2K28_ecf0adc2-6d6d-4b4b-83d8-787ba5c03152/submission/submission.csv,analysis_output/v1/runs/biomni/proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28/2025-08-20T02-03-03-GMT_run-group_biomni/proteingym-dms/CBX4_HUMAN_Tsuboyama_2023_2K28_ecf0adc2-6d6d-4b4b-83d8-787ba5c03152/run.log,proteingym-dms_biomni,CBX4_HUMAN_Tsuboyama_2023_2K28,proteingym-dms/CBX4_HUMAN_Tsuboyama_2023_2K28,2025-08-20T02-09-41-GMT_individual_reports,analysis_output/v1/grades/biomni/proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28/2025-08-20T02-09-41-GMT_individual_reports/proteingym-dms_CBX4_HUMAN_Tsuboyama_2023_2K28.json,proteingym-dms_CBX4_HUMAN_Tsuboyama_2023_2K28.json,0.30973,0.848,0.823,0.695,0.642,False,False,False,False,False,True,True,False,2025-08-20T02:09:41.895437,9.1,11,,,proteingym-dms_biomni,biomni_proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28,2.0
v1,2025-08-20T04-23-37-GMT_run-group_biomni,2025-08-20T04-23-37-GMT_run-group_biomni_biomni_CBX4-HUMAN-Tsuboyama-2023-2K28,biomni,proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28,proteingym-dms,CBX4-HUMAN-Tsuboyama-2023-2K28,analysis_output/v1/runs/biomni/proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28/2025-08-20T04-23-37-GMT_run-group_biomni/submission.jsonl,analysis_output/v1/runs/biomni/proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28/2025-08-20T04-23-37-GMT_run-group_biomni/proteingym-dms/CBX4_HUMAN_Tsuboyama_2023_2K28_3633fdaa-c60c-42c5-92b3-fdad2847ddb8/submission/submission.csv,analysis_output/v1/runs/biomni/proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28/2025-08-20T04-23-37-GMT_run-group_biomni/proteingym-dms/CBX4_HUMAN_Tsuboyama_2023_2K28_3633fdaa-c60c-42c5-92b3-fdad2847ddb8/run.log,proteingym-dms_biomni,CBX4_HUMAN_Tsuboyama_2023_2K28,proteingym-dms/CBX4_HUMAN_Tsuboyama_2023_2K28,2025-08-20T04-32-11-GMT_individual_reports,analysis_output/v1/grades/biomni/proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28/2025-08-20T04-32-11-GMT_individual_reports/proteingym-dms_CBX4_HUMAN_Tsuboyama_2023_2K28.json,proteingym-dms_CBX4_HUMAN_Tsuboyama_2023_2K28.json,0.38783,0.848,0.823,0.695,0.642,False,False,False,False,False,True,True,False,2025-08-20T04:32:11.846291,9.1,11,,,proteingym-dms_biomni,biomni_proteingym-dms-CBX4-HUMAN-Tsuboyama-2023-2K28,2.0
